9.349999999999999978e-02,2.366000000000000000e+04
9.450000000000000067e-02,2.304700000000000000e+04
9.550000000000000155e-02,2.256900000000000000e+04
9.650000000000000244e-02,2.229600000000000000e+04
9.750000000000000333e-02,2.201000000000000000e+04
9.850000000000000422e-02,2.129000000000000000e+04
9.950000000000000511e-02,2.132000000000000000e+04
1.005000000000000060e-01,2.057600000000000000e+04
1.015000000000000069e-01,2.042000000000000000e+04
1.025000000000000078e-01,2.004300000000000000e+04
1.035000000000000087e-01,1.967700000000000000e+04
1.045000000000000095e-01,1.952300000000000000e+04
1.054999999999999966e-01,1.902200000000000000e+04
1.064999999999999974e-01,1.850800000000000000e+04
1.074999999999999983e-01,1.817100000000000000e+04
1.084999999999999992e-01,1.803600000000000000e+04
1.095000000000000001e-01,1.776700000000000000e+04
1.105000000000000010e-01,1.742400000000000000e+04
1.115000000000000019e-01,1.704000000000000000e+04
1.125000000000000028e-01,1.693000000000000000e+04
1.135000000000000037e-01,1.682500000000000000e+04
1.145000000000000046e-01,1.615100000000000000e+04
1.155000000000000054e-01,1.610200000000000000e+04
1.165000000000000063e-01,1.565900000000000000e+04
1.175000000000000072e-01,1.551000000000000000e+04
1.185000000000000081e-01,1.501000000000000000e+04
1.195000000000000090e-01,1.512200000000000000e+04
1.204999999999999960e-01,1.484500000000000000e+04
1.214999999999999969e-01,1.446100000000000000e+04
1.224999999999999978e-01,1.399000000000000000e+04
1.234999999999999987e-01,1.423100000000000000e+04
1.244999999999999996e-01,1.381500000000000000e+04
1.255000000000000004e-01,1.362200000000000000e+04
1.265000000000000013e-01,1.322100000000000000e+04
1.275000000000000022e-01,1.326000000000000000e+04
1.285000000000000031e-01,1.288000000000000000e+04
1.295000000000000040e-01,1.267600000000000000e+04
1.305000000000000049e-01,1.245400000000000000e+04
1.315000000000000058e-01,1.220700000000000000e+04
1.325000000000000067e-01,1.220500000000000000e+04
1.335000000000000075e-01,1.187100000000000000e+04
1.345000000000000084e-01,1.174800000000000000e+04
1.355000000000000093e-01,1.160800000000000000e+04
1.365000000000000102e-01,1.132800000000000000e+04
1.375000000000000111e-01,1.131500000000000000e+04
1.385000000000000120e-01,1.097700000000000000e+04
1.395000000000000129e-01,1.086900000000000000e+04
1.405000000000000138e-01,1.062600000000000000e+04
1.415000000000000147e-01,1.068800000000000000e+04
1.425000000000000155e-01,1.021600000000000000e+04
1.435000000000000164e-01,1.018100000000000000e+04
1.445000000000000173e-01,1.019500000000000000e+04
1.454999999999999905e-01,9.869000000000000000e+03
1.464999999999999913e-01,9.787000000000000000e+03
1.474999999999999922e-01,9.493000000000000000e+03
1.484999999999999931e-01,9.435000000000000000e+03
1.494999999999999940e-01,9.210000000000000000e+03
1.504999999999999949e-01,9.203000000000000000e+03
1.514999999999999958e-01,9.033000000000000000e+03
1.524999999999999967e-01,9.042000000000000000e+03
1.534999999999999976e-01,8.814000000000000000e+03
1.544999999999999984e-01,8.813000000000000000e+03
1.554999999999999993e-01,8.575000000000000000e+03
1.565000000000000002e-01,8.348000000000000000e+03
1.575000000000000011e-01,8.168000000000000000e+03
1.585000000000000020e-01,8.388000000000000000e+03
1.595000000000000029e-01,8.110000000000000000e+03
1.605000000000000038e-01,8.233000000000000000e+03
1.615000000000000047e-01,7.865000000000000000e+03
1.625000000000000056e-01,7.949000000000000000e+03
1.635000000000000064e-01,7.572000000000000000e+03
1.645000000000000073e-01,7.622000000000000000e+03
1.655000000000000082e-01,7.431000000000000000e+03
1.665000000000000091e-01,7.335000000000000000e+03
1.675000000000000100e-01,7.301000000000000000e+03
1.685000000000000109e-01,7.324000000000000000e+03
1.695000000000000118e-01,7.195000000000000000e+03
1.705000000000000127e-01,7.017000000000000000e+03
1.715000000000000135e-01,6.748000000000000000e+03
1.725000000000000144e-01,6.780000000000000000e+03
1.735000000000000153e-01,6.851000000000000000e+03
1.745000000000000162e-01,6.536000000000000000e+03
1.755000000000000171e-01,6.502000000000000000e+03
1.764999999999999902e-01,6.482000000000000000e+03
1.774999999999999911e-01,6.367000000000000000e+03
1.784999999999999920e-01,6.261000000000000000e+03
1.794999999999999929e-01,6.271000000000000000e+03
1.804999999999999938e-01,6.136000000000000000e+03
1.814999999999999947e-01,6.085000000000000000e+03
1.824999999999999956e-01,5.985000000000000000e+03
1.834999999999999964e-01,5.920000000000000000e+03
1.844999999999999973e-01,5.892000000000000000e+03
1.854999999999999982e-01,5.762000000000000000e+03
1.864999999999999991e-01,5.602000000000000000e+03
1.875000000000000000e-01,5.613000000000000000e+03
1.885000000000000009e-01,5.502000000000000000e+03
1.895000000000000018e-01,5.459000000000000000e+03
1.905000000000000027e-01,5.532000000000000000e+03
1.915000000000000036e-01,5.412000000000000000e+03
1.925000000000000044e-01,5.256000000000000000e+03
1.935000000000000053e-01,5.304000000000000000e+03
1.945000000000000062e-01,5.079000000000000000e+03
1.955000000000000071e-01,5.199000000000000000e+03
1.965000000000000080e-01,5.093000000000000000e+03
1.975000000000000089e-01,5.020000000000000000e+03
1.985000000000000098e-01,5.056000000000000000e+03
1.995000000000000107e-01,4.926000000000000000e+03
2.005000000000000115e-01,4.657000000000000000e+03
2.015000000000000124e-01,4.749000000000000000e+03
2.025000000000000133e-01,4.673000000000000000e+03
2.035000000000000142e-01,4.554000000000000000e+03
2.045000000000000151e-01,4.494000000000000000e+03
2.055000000000000160e-01,4.558000000000000000e+03
2.065000000000000169e-01,4.448000000000000000e+03
2.075000000000000178e-01,4.337000000000000000e+03
2.085000000000000187e-01,4.399000000000000000e+03
2.094999999999999918e-01,4.230000000000000000e+03
2.104999999999999927e-01,4.286000000000000000e+03
2.114999999999999936e-01,4.226000000000000000e+03
2.124999999999999944e-01,4.184000000000000000e+03
2.134999999999999953e-01,4.170000000000000000e+03
2.144999999999999962e-01,4.004000000000000000e+03
2.154999999999999971e-01,4.080000000000000000e+03
2.164999999999999980e-01,4.088000000000000000e+03
2.174999999999999989e-01,3.982000000000000000e+03
2.184999999999999998e-01,3.944000000000000000e+03
2.195000000000000007e-01,3.875000000000000000e+03
2.205000000000000016e-01,3.884000000000000000e+03
2.215000000000000024e-01,3.854000000000000000e+03
2.225000000000000033e-01,3.898000000000000000e+03
2.235000000000000042e-01,3.766000000000000000e+03
2.245000000000000051e-01,3.738000000000000000e+03
2.255000000000000060e-01,3.621000000000000000e+03
2.265000000000000069e-01,3.620000000000000000e+03
2.275000000000000078e-01,3.634000000000000000e+03
2.285000000000000087e-01,3.616000000000000000e+03
2.295000000000000095e-01,3.535000000000000000e+03
2.305000000000000104e-01,3.426000000000000000e+03
2.315000000000000113e-01,3.353000000000000000e+03
2.325000000000000122e-01,3.405000000000000000e+03
2.335000000000000131e-01,3.292000000000000000e+03
2.345000000000000140e-01,3.318000000000000000e+03
2.355000000000000149e-01,3.328000000000000000e+03
2.365000000000000158e-01,3.331000000000000000e+03
2.375000000000000167e-01,3.317000000000000000e+03
2.385000000000000175e-01,3.185000000000000000e+03
2.395000000000000184e-01,3.040000000000000000e+03
2.404999999999999916e-01,3.041000000000000000e+03
2.414999999999999925e-01,3.003000000000000000e+03
2.424999999999999933e-01,3.143000000000000000e+03
2.434999999999999942e-01,3.017000000000000000e+03
2.444999999999999951e-01,3.056000000000000000e+03
2.454999999999999960e-01,3.025000000000000000e+03
2.464999999999999969e-01,3.013000000000000000e+03
2.474999999999999978e-01,2.941000000000000000e+03
2.484999999999999987e-01,2.929000000000000000e+03
2.494999999999999996e-01,2.917000000000000000e+03
2.505000000000000004e-01,2.788000000000000000e+03
2.515000000000000013e-01,2.743000000000000000e+03
2.525000000000000022e-01,2.795000000000000000e+03
2.535000000000000031e-01,2.882000000000000000e+03
2.545000000000000040e-01,2.754000000000000000e+03
2.555000000000000049e-01,2.766000000000000000e+03
2.565000000000000058e-01,2.711000000000000000e+03
2.575000000000000067e-01,2.685000000000000000e+03
2.585000000000000075e-01,2.653000000000000000e+03
2.595000000000000084e-01,2.620000000000000000e+03
2.605000000000000093e-01,2.585000000000000000e+03
2.615000000000000102e-01,2.632000000000000000e+03
2.625000000000000111e-01,2.560000000000000000e+03
2.635000000000000120e-01,2.552000000000000000e+03
2.645000000000000129e-01,2.587000000000000000e+03
2.655000000000000138e-01,2.520000000000000000e+03
2.665000000000000147e-01,2.489000000000000000e+03
2.675000000000000155e-01,2.441000000000000000e+03
2.685000000000000164e-01,2.382000000000000000e+03
2.695000000000000173e-01,2.512000000000000000e+03
2.705000000000000182e-01,2.400000000000000000e+03
2.715000000000000191e-01,2.304000000000000000e+03
2.725000000000000200e-01,2.342000000000000000e+03
2.735000000000000209e-01,2.395000000000000000e+03
2.745000000000000218e-01,2.353000000000000000e+03
2.755000000000000226e-01,2.386000000000000000e+03
2.765000000000000235e-01,2.253000000000000000e+03
2.775000000000000244e-01,2.248000000000000000e+03
2.785000000000000253e-01,2.276000000000000000e+03
2.795000000000000262e-01,2.240000000000000000e+03
2.805000000000000271e-01,2.217000000000000000e+03
2.815000000000000280e-01,2.147000000000000000e+03
2.825000000000000289e-01,2.143000000000000000e+03
2.835000000000000298e-01,2.184000000000000000e+03
2.845000000000000306e-01,2.133000000000000000e+03
2.855000000000000315e-01,2.098000000000000000e+03
2.865000000000000324e-01,2.065000000000000000e+03
2.875000000000000333e-01,2.098000000000000000e+03
2.885000000000000342e-01,2.006000000000000000e+03
2.894999999999999796e-01,2.017000000000000000e+03
2.904999999999999805e-01,2.102000000000000000e+03
2.914999999999999813e-01,1.976000000000000000e+03
2.924999999999999822e-01,1.973000000000000000e+03
2.934999999999999831e-01,2.030000000000000000e+03
2.944999999999999840e-01,2.003000000000000000e+03
2.954999999999999849e-01,1.963000000000000000e+03
2.964999999999999858e-01,1.934000000000000000e+03
2.974999999999999867e-01,1.936000000000000000e+03
2.984999999999999876e-01,1.964000000000000000e+03
2.994999999999999885e-01,1.883000000000000000e+03
3.004999999999999893e-01,1.819000000000000000e+03
3.014999999999999902e-01,1.844000000000000000e+03
3.024999999999999911e-01,1.947000000000000000e+03
3.034999999999999920e-01,1.802000000000000000e+03
3.044999999999999929e-01,1.872000000000000000e+03
3.054999999999999938e-01,1.743000000000000000e+03
3.064999999999999947e-01,1.800000000000000000e+03
3.074999999999999956e-01,1.776000000000000000e+03
3.084999999999999964e-01,1.790000000000000000e+03
3.094999999999999973e-01,1.807000000000000000e+03
3.104999999999999982e-01,1.719000000000000000e+03
3.114999999999999991e-01,1.769000000000000000e+03
3.125000000000000000e-01,1.733000000000000000e+03
3.135000000000000009e-01,1.652000000000000000e+03
3.145000000000000018e-01,1.707000000000000000e+03
3.155000000000000027e-01,1.713000000000000000e+03
3.165000000000000036e-01,1.610000000000000000e+03
3.175000000000000044e-01,1.639000000000000000e+03
3.185000000000000053e-01,1.627000000000000000e+03
3.195000000000000062e-01,1.613000000000000000e+03
3.205000000000000071e-01,1.561000000000000000e+03
3.215000000000000080e-01,1.642000000000000000e+03
3.225000000000000089e-01,1.594000000000000000e+03
3.235000000000000098e-01,1.595000000000000000e+03
3.245000000000000107e-01,1.634000000000000000e+03
3.255000000000000115e-01,1.525000000000000000e+03
3.265000000000000124e-01,1.577000000000000000e+03
3.275000000000000133e-01,1.554000000000000000e+03
3.285000000000000142e-01,1.496000000000000000e+03
3.295000000000000151e-01,1.485000000000000000e+03
3.305000000000000160e-01,1.559000000000000000e+03
3.315000000000000169e-01,1.463000000000000000e+03
3.325000000000000178e-01,1.463000000000000000e+03
3.335000000000000187e-01,1.430000000000000000e+03
3.345000000000000195e-01,1.444000000000000000e+03
3.355000000000000204e-01,1.502000000000000000e+03
3.365000000000000213e-01,1.410000000000000000e+03
3.375000000000000222e-01,1.432000000000000000e+03
3.385000000000000231e-01,1.402000000000000000e+03
3.395000000000000240e-01,1.443000000000000000e+03
3.405000000000000249e-01,1.460000000000000000e+03
3.415000000000000258e-01,1.387000000000000000e+03
3.425000000000000266e-01,1.353000000000000000e+03
3.435000000000000275e-01,1.388000000000000000e+03
3.445000000000000284e-01,1.338000000000000000e+03
3.455000000000000293e-01,1.365000000000000000e+03
3.465000000000000302e-01,1.379000000000000000e+03
3.475000000000000311e-01,1.380000000000000000e+03
3.485000000000000320e-01,1.344000000000000000e+03
3.495000000000000329e-01,1.323000000000000000e+03
3.505000000000000338e-01,1.346000000000000000e+03
3.515000000000000346e-01,1.323000000000000000e+03
3.524999999999999800e-01,1.325000000000000000e+03
3.534999999999999809e-01,1.381000000000000000e+03
3.544999999999999818e-01,1.304000000000000000e+03
3.554999999999999827e-01,1.280000000000000000e+03
3.564999999999999836e-01,1.289000000000000000e+03
3.574999999999999845e-01,1.271000000000000000e+03
3.584999999999999853e-01,1.284000000000000000e+03
3.594999999999999862e-01,1.233000000000000000e+03
3.604999999999999871e-01,1.336000000000000000e+03
3.614999999999999880e-01,1.209000000000000000e+03
3.624999999999999889e-01,1.241000000000000000e+03
3.634999999999999898e-01,1.180000000000000000e+03
3.644999999999999907e-01,1.165000000000000000e+03
3.654999999999999916e-01,1.184000000000000000e+03
3.664999999999999925e-01,1.172000000000000000e+03
3.674999999999999933e-01,1.180000000000000000e+03
3.684999999999999942e-01,1.222000000000000000e+03
3.694999999999999951e-01,1.168000000000000000e+03
3.704999999999999960e-01,1.121000000000000000e+03
3.714999999999999969e-01,1.113000000000000000e+03
3.724999999999999978e-01,1.131000000000000000e+03
3.734999999999999987e-01,1.118000000000000000e+03
3.744999999999999996e-01,1.157000000000000000e+03
3.755000000000000004e-01,1.138000000000000000e+03
3.765000000000000013e-01,1.124000000000000000e+03
3.775000000000000022e-01,1.114000000000000000e+03
3.785000000000000031e-01,1.163000000000000000e+03
3.795000000000000040e-01,1.137000000000000000e+03
3.805000000000000049e-01,1.086000000000000000e+03
3.815000000000000058e-01,1.082000000000000000e+03
3.825000000000000067e-01,1.161000000000000000e+03
3.835000000000000075e-01,1.045000000000000000e+03
3.845000000000000084e-01,1.087000000000000000e+03
3.855000000000000093e-01,1.030000000000000000e+03
3.865000000000000102e-01,1.100000000000000000e+03
3.875000000000000111e-01,1.083000000000000000e+03
3.885000000000000120e-01,1.068000000000000000e+03
3.895000000000000129e-01,1.019000000000000000e+03
3.905000000000000138e-01,1.073000000000000000e+03
3.915000000000000147e-01,1.045000000000000000e+03
3.925000000000000155e-01,1.105000000000000000e+03
3.935000000000000164e-01,1.054000000000000000e+03
3.945000000000000173e-01,1.031000000000000000e+03
3.955000000000000182e-01,1.031000000000000000e+03
3.965000000000000191e-01,1.003000000000000000e+03
3.975000000000000200e-01,1.054000000000000000e+03
3.985000000000000209e-01,9.690000000000000000e+02
3.995000000000000218e-01,9.380000000000000000e+02
4.005000000000000226e-01,1.024000000000000000e+03
4.015000000000000235e-01,9.620000000000000000e+02
4.025000000000000244e-01,9.910000000000000000e+02
4.035000000000000253e-01,9.470000000000000000e+02
4.045000000000000262e-01,9.610000000000000000e+02
4.055000000000000271e-01,9.520000000000000000e+02
4.065000000000000280e-01,9.370000000000000000e+02
4.075000000000000289e-01,9.930000000000000000e+02
4.085000000000000298e-01,9.770000000000000000e+02
4.095000000000000306e-01,9.390000000000000000e+02
4.105000000000000315e-01,8.870000000000000000e+02
4.115000000000000324e-01,9.400000000000000000e+02
4.125000000000000333e-01,9.700000000000000000e+02
4.135000000000000342e-01,8.620000000000000000e+02
4.145000000000000351e-01,9.310000000000000000e+02
4.155000000000000360e-01,9.610000000000000000e+02
4.165000000000000369e-01,8.940000000000000000e+02
4.174999999999999822e-01,8.740000000000000000e+02
4.184999999999999831e-01,9.070000000000000000e+02
4.194999999999999840e-01,8.920000000000000000e+02
4.204999999999999849e-01,9.190000000000000000e+02
4.214999999999999858e-01,9.010000000000000000e+02
4.224999999999999867e-01,9.100000000000000000e+02
4.234999999999999876e-01,9.200000000000000000e+02
4.244999999999999885e-01,8.970000000000000000e+02
4.254999999999999893e-01,9.420000000000000000e+02
4.264999999999999902e-01,8.570000000000000000e+02
4.274999999999999911e-01,9.260000000000000000e+02
4.284999999999999920e-01,8.300000000000000000e+02
4.294999999999999929e-01,8.880000000000000000e+02
4.304999999999999938e-01,8.290000000000000000e+02
4.314999999999999947e-01,7.900000000000000000e+02
4.324999999999999956e-01,7.840000000000000000e+02
4.334999999999999964e-01,8.470000000000000000e+02
4.344999999999999973e-01,8.280000000000000000e+02
4.354999999999999982e-01,8.130000000000000000e+02
4.364999999999999991e-01,7.750000000000000000e+02
4.375000000000000000e-01,7.650000000000000000e+02
4.385000000000000009e-01,8.510000000000000000e+02
4.395000000000000018e-01,8.830000000000000000e+02
4.405000000000000027e-01,7.420000000000000000e+02
4.415000000000000036e-01,8.100000000000000000e+02
4.425000000000000044e-01,8.130000000000000000e+02
4.435000000000000053e-01,8.340000000000000000e+02
4.445000000000000062e-01,7.850000000000000000e+02
4.455000000000000071e-01,7.670000000000000000e+02
4.465000000000000080e-01,7.800000000000000000e+02
4.475000000000000089e-01,7.400000000000000000e+02
4.485000000000000098e-01,7.560000000000000000e+02
4.495000000000000107e-01,7.930000000000000000e+02
4.505000000000000115e-01,7.560000000000000000e+02
4.515000000000000124e-01,7.920000000000000000e+02
4.525000000000000133e-01,7.850000000000000000e+02
4.535000000000000142e-01,7.520000000000000000e+02
4.545000000000000151e-01,7.780000000000000000e+02
4.555000000000000160e-01,7.670000000000000000e+02
4.565000000000000169e-01,7.310000000000000000e+02
4.575000000000000178e-01,7.640000000000000000e+02
4.585000000000000187e-01,7.290000000000000000e+02
4.595000000000000195e-01,7.320000000000000000e+02
4.605000000000000204e-01,7.700000000000000000e+02
4.615000000000000213e-01,7.470000000000000000e+02
4.625000000000000222e-01,7.220000000000000000e+02
4.635000000000000231e-01,7.310000000000000000e+02
4.645000000000000240e-01,7.620000000000000000e+02
4.655000000000000249e-01,7.340000000000000000e+02
4.665000000000000258e-01,7.140000000000000000e+02
4.675000000000000266e-01,7.300000000000000000e+02
4.685000000000000275e-01,7.310000000000000000e+02
4.695000000000000284e-01,7.360000000000000000e+02
4.705000000000000293e-01,7.240000000000000000e+02
4.715000000000000302e-01,6.780000000000000000e+02
4.725000000000000311e-01,7.100000000000000000e+02
4.735000000000000320e-01,7.040000000000000000e+02
4.745000000000000329e-01,6.580000000000000000e+02
4.755000000000000338e-01,7.220000000000000000e+02
4.765000000000000346e-01,7.110000000000000000e+02
4.775000000000000355e-01,6.950000000000000000e+02
4.785000000000000364e-01,6.500000000000000000e+02
4.795000000000000373e-01,7.040000000000000000e+02
4.804999999999999827e-01,6.830000000000000000e+02
4.814999999999999836e-01,6.930000000000000000e+02
4.824999999999999845e-01,6.570000000000000000e+02
4.834999999999999853e-01,7.030000000000000000e+02
4.844999999999999862e-01,6.970000000000000000e+02
4.854999999999999871e-01,6.960000000000000000e+02
4.864999999999999880e-01,7.100000000000000000e+02
4.874999999999999889e-01,6.530000000000000000e+02
4.884999999999999898e-01,6.750000000000000000e+02
4.894999999999999907e-01,6.710000000000000000e+02
4.904999999999999916e-01,6.640000000000000000e+02
4.914999999999999925e-01,6.740000000000000000e+02
4.924999999999999933e-01,6.310000000000000000e+02
4.934999999999999942e-01,6.380000000000000000e+02
4.944999999999999951e-01,6.300000000000000000e+02
4.954999999999999960e-01,6.210000000000000000e+02
4.964999999999999969e-01,6.890000000000000000e+02
4.974999999999999978e-01,6.340000000000000000e+02
4.984999999999999987e-01,6.550000000000000000e+02
4.994999999999999996e-01,6.500000000000000000e+02
5.004999999999999449e-01,6.330000000000000000e+02
5.014999999999999458e-01,5.900000000000000000e+02
5.024999999999999467e-01,6.860000000000000000e+02
5.034999999999999476e-01,6.370000000000000000e+02
5.044999999999999485e-01,6.340000000000000000e+02
5.054999999999999494e-01,6.210000000000000000e+02
5.064999999999999503e-01,5.990000000000000000e+02
5.074999999999999512e-01,6.330000000000000000e+02
5.084999999999999520e-01,5.930000000000000000e+02
5.094999999999999529e-01,6.660000000000000000e+02
5.104999999999999538e-01,6.310000000000000000e+02
5.114999999999999547e-01,6.080000000000000000e+02
5.124999999999999556e-01,6.140000000000000000e+02
5.134999999999999565e-01,6.210000000000000000e+02
5.144999999999999574e-01,5.690000000000000000e+02
5.154999999999999583e-01,5.300000000000000000e+02
5.164999999999999591e-01,5.970000000000000000e+02
5.174999999999999600e-01,5.540000000000000000e+02
5.184999999999999609e-01,5.550000000000000000e+02
5.194999999999999618e-01,5.940000000000000000e+02
5.204999999999999627e-01,5.770000000000000000e+02
5.214999999999999636e-01,5.880000000000000000e+02
5.224999999999999645e-01,5.790000000000000000e+02
5.234999999999999654e-01,5.870000000000000000e+02
5.244999999999999662e-01,5.280000000000000000e+02
5.254999999999999671e-01,5.260000000000000000e+02
5.264999999999999680e-01,5.920000000000000000e+02
5.274999999999999689e-01,5.910000000000000000e+02
5.284999999999999698e-01,5.740000000000000000e+02
5.294999999999999707e-01,6.090000000000000000e+02
5.304999999999999716e-01,5.510000000000000000e+02
5.314999999999999725e-01,5.600000000000000000e+02
5.324999999999999734e-01,5.930000000000000000e+02
5.334999999999999742e-01,5.570000000000000000e+02
5.344999999999999751e-01,5.850000000000000000e+02
5.354999999999999760e-01,5.830000000000000000e+02
5.364999999999999769e-01,5.420000000000000000e+02
5.374999999999999778e-01,5.810000000000000000e+02
5.384999999999999787e-01,5.810000000000000000e+02
5.394999999999999796e-01,5.530000000000000000e+02
5.404999999999999805e-01,5.210000000000000000e+02
5.414999999999999813e-01,5.050000000000000000e+02
5.424999999999999822e-01,5.330000000000000000e+02
5.434999999999999831e-01,5.080000000000000000e+02
5.444999999999999840e-01,5.320000000000000000e+02
5.454999999999999849e-01,5.350000000000000000e+02
5.464999999999999858e-01,5.470000000000000000e+02
5.474999999999999867e-01,5.630000000000000000e+02
5.484999999999999876e-01,5.150000000000000000e+02
5.494999999999999885e-01,5.420000000000000000e+02
5.504999999999999893e-01,4.930000000000000000e+02
5.514999999999999902e-01,5.260000000000000000e+02
5.524999999999999911e-01,4.940000000000000000e+02
5.534999999999999920e-01,5.530000000000000000e+02
5.544999999999999929e-01,5.260000000000000000e+02
5.554999999999999938e-01,5.440000000000000000e+02
5.564999999999999947e-01,5.090000000000000000e+02
5.574999999999999956e-01,4.950000000000000000e+02
5.584999999999999964e-01,5.170000000000000000e+02
5.594999999999999973e-01,5.000000000000000000e+02
5.604999999999999982e-01,5.150000000000000000e+02
5.614999999999999991e-01,5.400000000000000000e+02
5.625000000000000000e-01,5.100000000000000000e+02
5.635000000000000009e-01,5.040000000000000000e+02
5.645000000000000018e-01,5.020000000000000000e+02
5.655000000000000027e-01,4.870000000000000000e+02
5.665000000000000036e-01,5.040000000000000000e+02
5.675000000000000044e-01,4.740000000000000000e+02
5.685000000000000053e-01,5.270000000000000000e+02
5.695000000000000062e-01,4.840000000000000000e+02
5.705000000000000071e-01,4.600000000000000000e+02
5.715000000000000080e-01,4.970000000000000000e+02
5.725000000000000089e-01,4.930000000000000000e+02
5.735000000000000098e-01,5.300000000000000000e+02
5.745000000000000107e-01,4.780000000000000000e+02
5.755000000000000115e-01,5.150000000000000000e+02
5.765000000000000124e-01,5.110000000000000000e+02
5.774999999999999023e-01,4.710000000000000000e+02
5.784999999999999032e-01,4.870000000000000000e+02
5.794999999999999041e-01,4.840000000000000000e+02
5.804999999999999050e-01,4.900000000000000000e+02
5.814999999999999059e-01,4.600000000000000000e+02
5.824999999999999067e-01,4.880000000000000000e+02
